SEVERITY | FEATURE | ID | FIELD | VALUE | VIOLATION
WARNING | RouteSegment | EAD_RS_092153 | WPT | UTGER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092154 | WPT | UTGER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092154 | WPT | KONVI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092155 | WPT | KONVI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092155 | WPT | NUXEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092156 | WPT | NUXEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092156 | WPT | MOLVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092157 | WPT | MOLVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092157 | WPT | NIGMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092158 | WPT | NIGMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092158 | WPT | MEXAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092159 | WPT | MEXAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092159 | WPT | KIBAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092160 | WPT | KIBAP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092160 | WPT | BISUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092161 | WPT | BISUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092161 | WPT | UTLEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092162 | WPT | UTLEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092162 | WPT | OGSOO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092163 | WPT | OGSOO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092163 | WPT | MUKDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092164 | WPT | MUKDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092164 | WPT | ILPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092165 | WPT | ILPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092165 | WPT | OPLUT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092166 | WPT | OPLUT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092166 | WPT | ARUDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092167 | WPT | ARUDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092167 | WPT | EDPIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092168 | WPT | EDPIG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092168 | WPT | DADNA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092169 | WPT | DADNA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092169 | WPT | EDRAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092170 | WPT | EDRAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092170 | WPT | GAXAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092171 | WPT | GAXAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092171 | WPT | GETPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092172 | WPT | MILED | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092173 | WPT | MILED | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092173 | WPT | UGULO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092174 | WPT | UGULO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092174 | WPT | EVPAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092175 | WPT | EVPAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092175 | WPT | SIGEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092176 | WPT | SIGEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092176 | WPT | OGSOO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092177 | WPT | OGSOO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092178 | WPT | ILTEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092179 | WPT | ILTEM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092179 | WPT | MUGRA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092180 | WPT | MUGRA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092180 | WPT | SELDO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092181 | WPT | SELDO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092181 | WPT | ALGOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092182 | WPT | ALGOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092182 | WPT | SISAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092183 | WPT | SISAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092183 | WPT | ASOPI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092184 | WPT | ASOPI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092184 | WPT | NINDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092185 | WPT | NINDI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092185 | WPT | ISRIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092186 | WPT | ISRIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092186 | WPT | SAMGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092187 | WPT | SAMGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092187 | WPT | CORVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092188 | WPT | CORVO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092188 | VOR/DME | ULD | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092189 | segment | ULD->GUARI (4133 NM) | en_iyi_cift_esigi_asti_cozulmedi
WARNING | RouteSegment | EAD_RS_092190 | WPT | VUDOT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092191 | WPT | VUDOT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092191 | WPT | ISMEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092192 | WPT | ISMEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092192 | WPT | DIGEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092193 | WPT | DIGEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092193 | VOR/DME | GNV | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092194 | WPT | DORLU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092194 | VOR/DME | CGO | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092195 | WPT | DORLU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092195 | WPT | IMDAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092196 | WPT | IMDAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092196 | WPT | VUREP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092197 | WPT | VUREP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092197 | WPT | UGRAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092198 | WPT | UGRAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092198 | WPT | UTNEX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092199 | WPT | UTNEX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092199 | WPT | VUPIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092200 | WPT | VUPIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092200 | WPT | TISVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092201 | WPT | TISVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092202 | WPT | KUDUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092202 | WPT | DEXAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092203 | WPT | DEXAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092203 | WPT | ARNIL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092204 | WPT | ARNIL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092204 | WPT | OPNAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092205 | WPT | OPNAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092205 | WPT | UGPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092206 | WPT | UGPIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092206 | WPT | OGMUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092207 | WPT | OGMUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092207 | WPT | NIPNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092208 | WPT | NIPNU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092208 | WPT | UMGUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092209 | WPT | UMGUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092209 | WPT | UKLEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092210 | WPT | UKLEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092210 | WPT | ASETA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092211 | WPT | ASETA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092211 | WPT | UTNAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092212 | WPT | UTNAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092212 | WPT | SAVTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092213 | WPT | SAVTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092213 | VOR/DME | CGO | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092214 | WPT | MUDUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092214 | VOR/DME | CGO | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092215 | WPT | MUDUX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092215 | WPT | ASEGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092216 | WPT | ASEGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092216 | WPT | ILMUR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092217 | WPT | ILMUR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092217 | WPT | REKAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092218 | WPT | REKAS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092218 | WPT | ENTIT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092219 | WPT | ENTIT | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092219 | WPT | EVTOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092220 | WPT | EVTOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092220 | WPT | EVNUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092221 | WPT | EVNUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092221 | WPT | EGBAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092222 | WPT | EGBAL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092222 | WPT | DEVIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092223 | WPT | DEVIR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092224 | WPT | ISRIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092225 | WPT | ISRIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092225 | WPT | OPROM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092226 | WPT | OPROM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092226 | WPT | GEBEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092227 | WPT | GEBEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092227 | WPT | NELEG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092228 | WPT | NELEG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092228 | WPT | GELVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092229 | WPT | ATIDU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092230 | WPT | ATIDU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092230 | WPT | VADEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092231 | WPT | VADEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092231 | WPT | ISTAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092232 | WPT | ISTAB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092232 | WPT | ENSOD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092233 | WPT | ENSOD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092233 | WPT | EDNAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092234 | WPT | EDNAM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092234 | WPT | MUDKA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092235 | WPT | MUDKA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092235 | WPT | XONOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092236 | WPT | XONOK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092236 | WPT | DEJAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092237 | WPT | DEJAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092237 | WPT | SULGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092238 | WPT | SULGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092238 | WPT | KALOP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092239 | WPT | KALOP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092239 | WPT | BISUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092240 | WPT | BISUD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092240 | WPT | REDAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092241 | WPT | REDAD | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092241 | WPT | MOTMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092242 | WPT | MOTMA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092242 | WPT | ALGOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092243 | WPT | ALGOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092243 | WPT | MIMIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092244 | WPT | MIMIP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092244 | WPT | REINA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092245 | WPT | REINA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092245 | WPT | PAPAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092246 | WPT | PAPAK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092246 | WPT | ISIPI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092247 | WPT | VUNEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092247 | VOR/DME | TFE | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092248 | WPT | VUNEP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092248 | WPT | LUSUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092249 | WPT | LUSUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092249 | VOR/DME | MNS | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092250 | WPT | LAUPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092250 | VOR/DME | MNS | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092251 | WPT | LAUPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092251 | WPT | ASERI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092252 | WPT | ASERI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092252 | WPT | ILTUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092253 | WPT | ILTUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092253 | WPT | NUPAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092254 | WPT | NUPAR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092254 | VOR/DME | STM | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092255 | WPT | EMAKE | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092255 | VOR/DME | STM | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092256 | WPT | EMAKE | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092256 | WPT | TESEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092257 | WPT | TESEV | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092257 | WPT | PUNEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092258 | WPT | PUNEN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092258 | VOR/DME | BEL | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092259 | WPT | MEBGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092260 | WPT | MEBGA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092260 | WPT | VUBGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092261 | WPT | VUBGI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092261 | WPT | MOLVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092262 | WPT | MOLVA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092262 | WPT | ASBUP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092263 | WPT | ASBUP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092263 | WPT | EGLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092264 | WPT | EGLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092264 | WPT | ARSAX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092265 | WPT | ARSAX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092265 | WPT | EVTOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092266 | WPT | EVTOB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092266 | WPT | BIXAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092267 | WPT | BIXAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092267 | WPT | KOMTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092268 | WPT | KOMTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092268 | WPT | RUTLE | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092269 | WPT | RUTLE | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092269 | WPT | NILSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092270 | WPT | NILSU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092270 | WPT | VUMIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092271 | WPT | PENSO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092271 | WPT | ATILU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092272 | WPT | ATILU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092272 | WPT | UGTUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092273 | WPT | UGTUL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092273 | WPT | GEDIM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092274 | WPT | GEDIM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092274 | WPT | SAVLU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092275 | WPT | SAVLU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092275 | WPT | ARVIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092276 | WPT | ARVIS | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092276 | WPT | BUVOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092277 | WPT | BUVOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092277 | WPT | USVEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092278 | WPT | USVEL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092278 | WPT | EKOXI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092279 | WPT | EKOXI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092279 | WPT | OGVIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092280 | WPT | OGVIK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092280 | WPT | ASGOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092281 | WPT | ASGOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092281 | WPT | XONUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092282 | WPT | XONUG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092282 | WPT | BUXUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092283 | WPT | EPDUB | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092283 | WPT | KUDRI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092284 | WPT | KUDRI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092284 | WPT | BERLI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092285 | WPT | BERLI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092285 | VOR/DME | LON | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092286 | WPT | ASETA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092286 | VOR/DME | LON | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092287 | WPT | VUNOX | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092287 | WPT | EGLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092288 | WPT | EGLAN | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092288 | WPT | EVPOM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092289 | WPT | EVPOM | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092289 | WPT | XOPES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092290 | WPT | XOPES | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092290 | WPT | VIANA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092291 | WPT | VIANA | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092291 | WPT | ROBAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092292 | WPT | ROBAG | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092292 | WPT | VUTKO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092293 | WPT | VUTKO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092293 | WPT | NIRTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092294 | WPT | NIRTO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092294 | WPT | EGEXU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092295 | WPT | EGEXU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092295 | WPT | EGDUP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092296 | WPT | EGDUP | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092296 | WPT | ENRUR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092297 | WPT | PUNIL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092297 | VOR/DME | STM | birden_fazla_aday_ayiklanamadi
WARNING | RouteSegment | EAD_RS_092298 | WPT | PUNIL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092298 | WPT | MULUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092299 | WPT | MULUK | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092299 | WPT | KULER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092300 | WPT | KULER | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092300 | WPT | VUMBO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092301 | WPT | GIMPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092302 | WPT | GIMPO | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092302 | WPT | EDMUR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092303 | WPT | EDMUR | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092303 | WPT | KORMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092304 | WPT | KORMU | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092304 | WPT | OPGOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092305 | WPT | OPGOL | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092305 | WPT | MOLTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092306 | WPT | MOLTI | uc_nokta_cozulemedi
WARNING | RouteSegment | EAD_RS_092306 | WPT | GELVA | uc_nokta_cozulemedi
