tablo,fid,code_id,data_originator,name,lat_dd,lon_dd,mid
dp_other,10553,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDMA SIERRA 1,48.39333333,11.06666667,400002193418423
dp_other,10554,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDMA SIERRA 2,48.405,10.95333333,400002193418426
dp_other,10555,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDNY SIERRA,47.60833333,9.58666667,400002193418450
dp_other,10556,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDQM SIERRA,50.20583333,11.78166667,400002193418483
dp_other,10557,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDSB SIERRA,48.71,7.95833333,400002193418498
dp_other,10558,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDTL SIERRA 1,48.29666667,7.7,400002193418513
dp_other,10559,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDTL SIERRA 2,48.36584053,7.74628106,400002193418516
dp_other,10560,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDVE SIERRA,52.22666667,10.42833333,400002193418549
dp_other,10561,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDVK SIERRA 1,51.34,9.56194444,400002193418564
dp_other,10562,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDVK SIERRA 2,51.39111111,9.44305556,400002193418576
dp_other,10563,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDXW SIERRA 1,54.74833333,8.31666667,400002193418603
dp_other,10564,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDXW SIERRA 2,54.838425,8.31778889,400002193418606
dp_other,10571,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDDP SIERRA 2,51.36277778,12.19,400002997912381
dp_other,10573,S,DFS DEUTSCHE FLUGSICHERUNG GMBH,EDDK SIERRA 2,50.83333333,7.12833333,400003845426397
dp_other,10580,S1,EUROCONTROL NMOC,S1,45.48527777777778,15.991944444444444,400002928894649
dp_other,10581,S1,EUROCONTROL NMOC,S1,26.217980555555553,50.59628333333333,400005544385282
dp_other,10588,S2,EUROCONTROL NMOC,S2,45.708333333333336,16.109444444444446,400002928894652
dp_other,10589,S2,EUROCONTROL NMOC,S2,26.259275,50.627430555555556,400005544385285
dp_icao,24874,SABAK,EUROCONTROL NMOC,SABAK,58.17655556,11.64272222,17842538
dp_icao,24875,SABAK,EUROCONTROL NMOC,SABAK,34.70906388888889,139.32787222222223,400002662910946
dp_icao,24878,SABAR,EUROCONTROL NMOC,SABAR,33.175938888888886,132.13036666666667,1662246054
dp_icao,95190,SABAR,EUROCONTROL NMOC,SABAR,32.45414166666667,-92.10434722222222,101000746170627
dp_icao,24883,SABER,EUROCONTROL NMOC,SABER,51.70382222222222,0.9494972222222222,17842544
dp_icao,95202,SABER,EUROCONTROL NMOC,SABER,38.59991388888889,-75.43424166666667,259672215
dp_icao,95206,SABLE,EUROCONTROL NMOC,SABLE,47.85305555555556,-0.25,17842547
dp_icao,95207,SABLE,EUROCONTROL NMOC,SABLE,33.609252777777776,-113.26546111111111,101000746274357
dp_icao,24907,SACHS,EUROCONTROL NMOC,SACHS,35.810599999999994,139.81065555555557,400004193670942
dp_icao,95228,SACHS,EUROCONTROL NMOC,SACHS,40.14404444444445,-86.51179444444445,101003065059241
dp_icao,24911,SADAN,EUROCONTROL NMOC,SADAN,40.07666666666667,86.0,17831412
dp_icao,24912,SADAN,EUROCONTROL NMOC,SADAN,35.82194444444445,128.7902777777778,400005322664419
dp_icao,24941,SAFRA,EUROCONTROL NMOC,SAFRA,4.4231750000000005,113.8030611111111,400002408989902
dp_icao,24942,SAFRA,EUROCONTROL NMOC,SAFRA,36.001913888888886,140.9145,400003150499132
dp_other,10763,SAG,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAGNAY,13.604722222222222,123.52166666666666,400003012036332
dp_other,10764,SAG,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAGBAYAN,9.913055555555555,124.09305555555555,400005759743068
dp_icao,24972,SAILA,EUROCONTROL NMOC,SAILA,34.662102777777775,133.2104611111111,455408916
dp_icao,95318,SAILA,EUROCONTROL NMOC,SAILA,38.46192222222223,-121.9643138888889,101000746170555
dp_icao,122991,SAILA,EUROCONTROL NMOC,SAILA,-28.108611111111113,153.5963888888889,224666740
dp_icao,24973,SAILS,EUROCONTROL NMOC,SAILS,31.75455277777778,130.22551944444444,231448905
dp_icao,95324,SAILS,EUROCONTROL NMOC,SAILS,40.58495555555556,-99.1731638888889,101000746260726
dp_icao,24979,SAKAR,EUROCONTROL NMOC,SAKAR,33.57369722222222,132.78578333333334,400002240985488
dp_icao,122994,SAKAR,EUROCONTROL NMOC,SAKAR,-4.886205555555555,148.32792777777777,17870415
dp_other,10768,SAL,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SALVACION,12.131666666666668,119.93416666666667,400005266479247
dp_other,10769,SAL,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SALAGDOONG,9.213055555555554,123.68166666666667,400005759743072
dp_icao,25017,SALER,EUROCONTROL NMOC,SALER,57.828611111111115,64.13861111111112,562777663
dp_icao,95378,SALER,EUROCONTROL NMOC,SALER,31.34498888888889,-84.14849444444445,17891493
dp_icao,25024,SALIN,EUROCONTROL NMOC,SALIN,43.282805555555555,4.730138888888889,17842571
dp_icao,95385,SALIN,EUROCONTROL NMOC,SALIN,33.94324444444444,-83.56048055555556,101000746153365
dp_icao,25027,SALLY,EUROCONTROL NMOC,SALLY,34.89274722222222,139.92780277777777,400003150499150
dp_icao,95393,SALLY,EUROCONTROL NMOC,SALLY,33.66229166666667,-81.10929166666666,17891502
dp_icao,25034,SALON,EUROCONTROL NMOC,SALON,43.70250555555556,144.18697777777777,400004648234941
dp_icao,95400,SALON,EUROCONTROL NMOC,SALON,43.32674444444445,-105.44876388888889,17891511
dp_icao,25040,SALTY,EUROCONTROL NMOC,SALTY,33.85268055555556,132.9252222222222,800000377449375
dp_icao,123020,SALTY,EUROCONTROL NMOC,SALTY,-23.0125,14.408055555555556,400003465415802
dp_icao,25044,SALWA,EUROCONTROL NMOC,SALWA,25.260555555555555,50.513333333333335,76970013
dp_icao,95421,SALWA,EUROCONTROL NMOC,SALWA,34.01325555555555,-117.76897222222222,101000746171892
dp_icao,25045,SAMAK,EUROCONTROL NMOC,SAMAK,33.401111111111106,14.877222222222223,17819740
dp_icao,25046,SAMAK,EUROCONTROL NMOC,SAMAK,7.9783,94.4167,17870448
dp_icao,25052,SAMBA,EUROCONTROL NMOC,SAMBA,54.23388888888889,85.38277777777778,17831457
dp_icao,25053,SAMBA,EUROCONTROL NMOC,SAMBA,35.09065277777778,132.05656944444445,17857266
dp_other,10773,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN MIGUEL BAY,13.829166666666666,123.21055555555556,400003012036335
dp_other,10774,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN PABLO,7.655,123.4588888888889,400004399719818
dp_other,10775,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN PABLO,17.489722222222223,121.80499999999999,400004504545146
dp_other,10776,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN MIG,10.665000000000001,123.00527777777778,400005120062634
dp_other,10777,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN ENRIQUE,10.443333333333333,122.83194444444445,400005120062637
dp_other,10778,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SANTO NINO,17.859722222222224,121.59805555555555,400005232338454
dp_other,10779,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN JOSE,9.405000000000001,123.24638888888889,400005267231587
dp_other,10780,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SANTANDER,9.416111111111112,123.33555555555554,400005267231592
dp_other,10781,SAN,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN ROQUE DAM,16.149444444444445,120.68083333333334,400005445750381
dp_other,10782,SAN1,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SANGALI,7.066944444444444,122.20416666666667,400004385593435
dp_other,10783,SAN1,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN RAFEL,14.963888888888889,120.92972222222222,400005555808172
dp_other,10784,SAN2,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN ROQUE,6.923055555555556,122.0461111111111,400004385593438
dp_other,10785,SAN2,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SAN SIMON TOLL GATE,14.991388888888888,120.74888888888889,400005555808175
dp_icao,25081,SANDA,EUROCONTROL NMOC,SANDA,34.93061111111111,135.3622,17857293
dp_icao,95458,SANDA,EUROCONTROL NMOC,SANDA,30.121872222222223,-84.08569444444444,101000746296803
dp_icao,25083,SANDO,EUROCONTROL NMOC,SANDO,14.16248888888889,145.28046666666668,17857299
dp_icao,25084,SANDO,EUROCONTROL NMOC,SANDO,60.55767278,4.36087944,400002400500593
dp_icao,25085,SANDY,EUROCONTROL NMOC,SANDY,51.06411388888888,1.067536111111111,17842604
dp_icao,25086,SANDY,EUROCONTROL NMOC,SANDY,24.283272222222223,118.57369722222222,452825449
dp_icao,25087,SANDY,EUROCONTROL NMOC,SANDY,35.821536111111115,139.7341222222222,400003343953207
dp_icao,123039,SANDY,EUROCONTROL NMOC,SANDY,-23.374444444444446,14.474444444444444,400003465415805
dp_icao,25091,SANGO,EUROCONTROL NMOC,SANGO,33.38067777777778,139.80389444444447,17857308
dp_icao,95469,SANGO,EUROCONTROL NMOC,SANGO,36.66365,-119.51975277777778,101000746267697
dp_icao,25100,SANKO,EUROCONTROL NMOC,SANKO,38.25,122.45333333333333,17831472
dp_icao,25101,SANKO,EUROCONTROL NMOC,SANKO,33.55956388888889,131.2714527777778,448450156
dp_icao,25143,SARAM,EUROCONTROL NMOC,SARAM,35.126666666666665,128.52972222222223,300000161551945
dp_icao,123058,SARAM,EUROCONTROL NMOC,SARAM,-21.67777777777778,165.9338888888889,17870517
dp_icao,25144,SARAN,EUROCONTROL NMOC,SARAN,37.14416666666666,3.479722222222222,91421007
dp_icao,95525,SARAN,EUROCONTROL NMOC,SARAN,42.91110555555555,-85.26466111111111,17891583
dp_icao,25188,SASRO,EUROCONTROL NMOC,SASRO,24.07138888888889,70.99972222222222,17850922
dp_icao,123073,SASRO,EUROCONTROL NMOC,SASRO,-38.58083333333334,163.0,18561382
dp_icao,25190,SASSY,EUROCONTROL NMOC,SASSY,33.13377222222222,130.41826388888887,400001157262263
dp_icao,95596,SASSY,EUROCONTROL NMOC,SASSY,43.163155555555555,-108.80397222222221,101000746215232
dp_icao,25206,SAVER,EUROCONTROL NMOC,SAVER,35.64891388888889,139.9522972222222,1662246087
dp_icao,123078,SAVER,EUROCONTROL NMOC,SAVER,-27.51972222222222,154.06,18561391
dp_other,10833,SB410,EUROCONTROL NMOC,MATF RWY21,48.68346339,7.99051348,400002677038399
dp_other,10834,SB410,EUROCONTROL NMOC,,43.377,16.767666666666667,400003269291505
dp_other,10844,SB420,EUROCONTROL NMOC,SB420,78.26109939,15.19709469,400001844622434
dp_other,10845,SB420,EUROCONTROL NMOC,SB420,48.58250483,8.04461534,400002677038402
dp_other,10846,SB421,EUROCONTROL NMOC,SB421,78.18689158,14.36919003,400001844622437
dp_other,10847,SB421,EUROCONTROL NMOC,SB421,48.51173462,7.97851909,400002677038405
dp_other,10848,SB422,EUROCONTROL NMOC,SB422,78.38524803,15.43850317,400001844622440
dp_other,10849,SB422,EUROCONTROL NMOC,SB422,48.55563864,7.87197656,400002677038408
dp_other,10869,SB601,EUROCONTROL NMOC,SB601,78.28737811,14.70835892,400001844622446
dp_other,10870,SB601,EUROCONTROL NMOC,,43.496722222222225,16.56961111111111,400003269389164
dp_other,10873,SB700,EUROCONTROL NMOC,SB700,78.13589253,16.39886806,400001844622416
dp_other,10874,SB700,EUROCONTROL NMOC,SB700,59.20680556,16.70397222,400003457394434
dp_other,10875,SB701,EUROCONTROL NMOC,SB701,78.21956625,15.73729761,400001844622419
dp_other,10876,SB701,EUROCONTROL NMOC,SB701,59.26422222,17.15330556,400003457394437
dp_other,10877,SB702,EUROCONTROL NMOC,SB702,78.32265458,15.19809983,400001844622422
dp_other,10878,SB702,EUROCONTROL NMOC,SB702,59.30116667,17.24519444,400003457394440
dp_other,10879,SB703,EUROCONTROL NMOC,SB703,78.07947489,16.53305211,400001844622455
dp_other,10880,SB703,EUROCONTROL NMOC,SB703,59.09580556,17.49344444,400003457394443
dp_other,10881,SB704,EUROCONTROL NMOC,SB704,78.13433714,16.23130469,400001844622458
dp_other,10882,SB704,EUROCONTROL NMOC,SB704,59.20125,17.22558333,400003457394446
dp_other,10883,SB705,EUROCONTROL NMOC,SB705,78.29669753,15.31762408,400001844622461
dp_other,10884,SB705,EUROCONTROL NMOC,SB705,59.19408333,17.46472222,400003457394449
dp_other,10885,SB706,EUROCONTROL NMOC,SB706,78.21459172,14.97437819,400001844622464
dp_other,10886,SB706,EUROCONTROL NMOC,SB706,59.18066667,17.89697222,400003457394452
dp_other,10887,SB707,EUROCONTROL NMOC,SB707,78.26361194,14.66515844,400001844622467
dp_other,10888,SB707,EUROCONTROL NMOC,SB707,59.0275,17.75422222,400003457394455
dp_other,10889,SB708,EUROCONTROL NMOC,SB708,78.35379667,14.98626083,400001844622470
dp_other,10890,SB708,EUROCONTROL NMOC,SB708,59.12383333,17.37052778,400003457394458
dp_icao,25225,SCOTT,EUROCONTROL NMOC,SCOTT,34.389005555555556,139.68229722222222,94598379
dp_icao,123088,SCOTT,EUROCONTROL NMOC,SCOTT,-27.868333333333332,153.8,17870575
dp_icao,25226,SCOUT,EUROCONTROL NMOC,SCOUT,35.10668611111111,139.89911944444444,400003150499185
dp_icao,95989,SCOUT,EUROCONTROL NMOC,SCOUT,43.31453333333333,-75.52135277777778,259675557
dp_icao,25228,SCUBA,EUROCONTROL NMOC,SCUBA,26.84713611111111,127.37126388888888,400003424684626
dp_icao,123089,SCUBA,EUROCONTROL NMOC,SCUBA,-23.974999999999998,166.66833333333332,17870582
dp_other,10966,SD700,EUROCONTROL NMOC,SD700,61.86532958,6.34582453,400001421431041
dp_other,10967,SD700,EUROCONTROL NMOC,SD700,60.21194111,15.19702722,400005316677787
dp_other,10979,SDF08,MOLDAVIAN AIR TRAFFIC SERVICE PROVIDER (MOLDATSA),SDF IAP LOC RWY 08 LUKK,46.92622222222222,28.864833333333333,300000168125547
dp_other,10980,SDF08,MOLDAVIAN AIR TRAFFIC SERVICE PROVIDER (MOLDATSA),SDF IAP VOR/DME RWY 08 LUKK,46.92658333333333,28.857277777777778,300000168125612
dp_other,10983,SDF26,MOLDAVIAN AIR TRAFFIC SERVICE PROVIDER (MOLDATSA),SDF IAP VOR/DME RWY 26 LUKK,46.93116666666666,29.012694444444445,300000382276776
dp_other,10984,SDF26,MOLDAVIAN AIR TRAFFIC SERVICE PROVIDER (MOLDATSA),SDF IAP LOC RWY 26 LUKK,46.92941666666666,29.012833333333333,300000395577682
dp_icao,96094,SEBOC,EUROCONTROL NMOC,SEBOC,61.644822222222224,-165.67967222222222,259684977
dp_icao,96095,SEBOC,EUROCONTROL NMOC,SEBOC,32.753169444444445,-109.58359999999999,1661137065
dp_icao,25265,SEGUL,EUROCONTROL NMOC,SEGUL,43.400277777777774,133.3511111111111,17831511
dp_icao,96265,SEGUL,EUROCONTROL NMOC,SEGUL,36.963036111111116,-122.57213055555555,17891958
dp_icao,25342,SERRY,EUROCONTROL NMOC,SERRY,38.51924722222222,141.7114361111111,400003988053363
dp_icao,96538,SERRY,EUROCONTROL NMOC,SERRY,29.947741666666666,-94.13128888888889,101000746172241
dp_icao,25344,SERYU,EUROCONTROL NMOC,SERYU,40.79591388888889,140.79382777777778,400003114623771
dp_icao,96551,SERYU,EUROCONTROL NMOC,SERYU,22.455,-156.78766666666667,101000746274231
dp_other,11030,SH403,EUROCONTROL NMOC,SH403,51.77826972,12.87352028,400003408338927
dp_other,11031,SH403,EUROCONTROL NMOC,SH403,68.15800472,14.61828167,400004600494289
dp_other,11032,SH404,EUROCONTROL NMOC,SH404,51.85670172,13.01510092,400003665414379
dp_other,11033,SH404,EUROCONTROL NMOC,SH404,68.14362472,14.79233972,400004600494292
dp_other,11034,SH405,EUROCONTROL NMOC,SH405,51.86136944,12.8809,400003408338930
dp_other,11035,SH405,EUROCONTROL NMOC,SH405,68.13304333,14.91882083,400004600494295
dp_other,11040,SH411,EUROCONTROL NMOC,SH411,51.7567625,13.46081111,400003408338939
dp_other,11041,SH411,EUROCONTROL NMOC,SH411,67.76674417,14.78834917,400003424686541
dp_other,11042,SH412,EUROCONTROL NMOC,SH412,51.76192444,13.32695528,400003408338942
dp_other,11043,SH412,EUROCONTROL NMOC,SH412,68.14962139,14.79593361,400003424686544
dp_other,11046,SH415,EUROCONTROL NMOC,SH415,68.13868639,14.92086361,400003424686553
dp_other,11047,SH415,EUROCONTROL NMOC,SH415,51.84498092,13.33516517,400003665414382
dp_icao,25383,SHAFT,EUROCONTROL NMOC,SHAFT,35.37428333333333,140.2203638888889,400003150499208
dp_icao,96710,SHAFT,EUROCONTROL NMOC,SHAFT,39.836394444444444,-104.79804166666666,101000746216206
dp_icao,25388,SHARO,EUROCONTROL NMOC,SHARO,43.717197222222225,144.25185,400002632668291
dp_icao,96750,SHARO,EUROCONTROL NMOC,SHARO,41.98524444444445,-91.83737222222221,101000746148559
dp_icao,25389,SHATI,EUROCONTROL NMOC,SHATI,28.033333333333335,14.200277777777776,17819842
dp_icao,25390,SHATI,EUROCONTROL NMOC,SHATI,35.283138888888885,137.11750833333335,19328598
dp_icao,25393,SHELL,EUROCONTROL NMOC,SHELL,33.34,13.258333333333333,17819845
dp_icao,25394,SHELL,EUROCONTROL NMOC,SHELL,33.19268611111111,140.0023972222222,18361921
dp_icao,96798,SHELL,EUROCONTROL NMOC,SHELL,33.96268611111111,-118.15438055555556,101000746170028
dp_icao,25400,SHIMA,EUROCONTROL NMOC,SHIMA,34.30438888888889,136.58867777777778,17938759
dp_icao,123135,SHIMA,EUROCONTROL NMOC,SHIMA,-6.529444444444445,18.745,17819848
dp_icao,25402,SHINE,EUROCONTROL NMOC,SHINE,43.03748888888889,141.70084444444444,18361942
dp_icao,96857,SHINE,EUROCONTROL NMOC,SHINE,35.60881388888889,-81.5871361111111,17892171
dp_icao,25409,SHODA,EUROCONTROL NMOC,SHODA,15.142694444444444,145.78790833333332,400000117715102
dp_icao,25410,SHODA,EUROCONTROL NMOC,SHODA,27.646858333333334,128.74901388888887,400000481978893
dp_icao,25413,SHRAK,EUROCONTROL NMOC,SHRAK,35.41408888888889,134.7793166666667,400002112250921
dp_icao,96968,SHRAK,EUROCONTROL NMOC,SHRAK,44.15499444444444,-75.68223055555556,259690658
dp_other,11113,SIB,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SIBOLON ISLAND,12.103055555555555,121.5761111111111,400004627810995
dp_other,11114,SIB,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SIBUTAD,8.612222222222222,123.48027777777779,400005555803410
dp_icao,25438,SIERA,EUROCONTROL NMOC,SIERA,21.986666666666668,113.55333333333333,17857458
dp_icao,97135,SIERA,EUROCONTROL NMOC,SIERA,32.445138888888884,-117.50501388888888,17892282
dp_adhp,4669,SIERA,SKEYES,EBLG VFR REP POINT SIERA,50.475833333333334,5.375555555555555,400001298528060
dp_adhp,4670,SIERA,SKEYES,ELLX VFR REP POINT SIERA,49.59277777777778,6.251944444444445,400001872196677
dp_adhp,4671,SIERA,SKEYES,EBST VFR REP POINT SIERA,50.739444444444445,5.1241666666666665,400002238787086
dp_icao,25451,SIGMA,EUROCONTROL NMOC,SIGMA,35.40708055555555,141.2217388888889,400003150499218
dp_icao,97155,SIGMA,EUROCONTROL NMOC,SIGMA,19.616388888888892,-86.36749999999999,17847230
dp_icao,25461,SIJMI,EUROCONTROL NMOC,SIJMI,35.459469444444444,132.98814166666665,400001877869674
dp_icao,97183,SIJMI,EUROCONTROL NMOC,SIJMI,45.40606666666667,-84.65797500000001,259682590
dp_icao,25481,SILVA,EUROCONTROL NMOC,SILVA,21.85125,113.90302222222223,1119441396
dp_icao,25482,SILVA,EUROCONTROL NMOC,SILVA,36.25501111111111,140.29056666666668,400003150499222
dp_icao,97257,SILVA,EUROCONTROL NMOC,SILVA,14.455555555555556,-66.6713888888889,17863130
dp_icao,97258,SILVA,EUROCONTROL NMOC,SILVA,51.84759444444445,-1.0053888888888889,97585616
dp_icao,25501,SINAM,EUROCONTROL NMOC,SINAM,35.82083333333334,128.78944444444446,400005322664425
dp_icao,123151,SINAM,EUROCONTROL NMOC,SINAM,-26.0,106.485,400004967888728
dp_icao,25507,SINGO,EUROCONTROL NMOC,SINGO,28.30138888888889,40.08166666666667,99848075
dp_icao,25508,SINGO,EUROCONTROL NMOC,SINGO,35.25235833333333,140.00807777777777,1662246161
dp_icao,25510,SINKA,EUROCONTROL NMOC,SINKA,33.36027777777778,44.79805555555556,91176593
dp_icao,97324,SINKA,EUROCONTROL NMOC,SINKA,19.860277777777778,-72.90833333333335,217738432
dp_icao,25535,SIRAS,EUROCONTROL NMOC,SIRAS,33.79063333333333,134.81763333333333,222059551
dp_icao,97383,SIRAS,EUROCONTROL NMOC,SIRAS,11.081388888888888,-64.62027777777777,17863154
dp_icao,25642,SKATE,EUROCONTROL NMOC,SKATE,21.531941666666665,115.14442777777778,17857503
dp_icao,25643,SKATE,EUROCONTROL NMOC,SKATE,33.75,13.005,228618888
dp_icao,25646,SKIPE,EUROCONTROL NMOC,SKIPE,40.31021666666666,139.2742,400000766527495
dp_icao,97565,SKIPE,EUROCONTROL NMOC,SKIPE,39.75566388888889,-84.15302222222223,101000746285031
dp_icao,25651,SLICK,EUROCONTROL NMOC,SLICK,35.07019722222223,139.85555277777777,400003150499226
dp_icao,123162,SLICK,EUROCONTROL NMOC,SLICK,-35.46555555555556,149.42694444444444,300000071939393
dp_icao,25652,SLIDE,EUROCONTROL NMOC,SLIDE,35.29293611111111,137.3933888888889,93392159
dp_icao,97692,SLIDE,EUROCONTROL NMOC,SLIDE,33.22539722222223,-101.993375,17892565
dp_icao,97780,SMALL,EUROCONTROL NMOC,SMALL,34.776469444444444,-112.19674722222223,400001442156466
dp_icao,123165,SMALL,EUROCONTROL NMOC,SMALL,-28.19611111111111,153.52583333333334,420344712
dp_icao,97823,SMOKY,EUROCONTROL NMOC,SMOKY,62.05542222222222,-146.30883611111113,17824763
dp_icao,97824,SMOKY,EUROCONTROL NMOC,SMOKY,57.776944444444446,-2.5987833333333334,400004204576861
dp_icao,25657,SNAKE,EUROCONTROL NMOC,SNAKE,35.876380555555556,140.11002222222223,1662248823
dp_icao,97864,SNAKE,EUROCONTROL NMOC,SNAKE,33.84760277777778,-117.75965,101000746176959
dp_icao,25660,SNOKE,EUROCONTROL NMOC,SNOKE,35.59767777777778,140.23658055555555,400003343953222
dp_icao,97934,SNOKE,EUROCONTROL NMOC,SNOKE,26.4967,-81.84921944444444,101000746157041
dp_adhp,4743,SOBNO,EUROCONTROL NMOC,SOBNO,9.0465,13.650438888888889,400004026539458
dp_icao,97996,SOBNO,EUROCONTROL NMOC,SOBNO,16.643333333333334,-14.406666666666666,101002886277245
dp_icao,25714,SOFIA,EUROCONTROL NMOC,SOFIA,33.385131,36.82778625,400002174073745
dp_icao,25715,SOFIA,EUROCONTROL NMOC,SOFIA,35.55003333333333,141.19720555555557,400003150499229
dp_icao,98073,SOGTY,EUROCONTROL NMOC,SOGTY,58.72415,-158.8124138888889,17824775
dp_icao,98074,SOGTY,EUROCONTROL NMOC,SOGTY,32.84995833333333,-80.00036944444444,1661814230
dp_other,11238,SOL,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SOLAIRE,14.522777777777778,120.98027777777779,400005068985733
dp_other,11239,SOL,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SOLAR FARM,10.925555555555555,123.29944444444445,400005120062647
dp_icao,25779,SOLAL,EUROCONTROL NMOC,SOLAL,24.76616111111111,51.58175833333333,400001366561423
dp_icao,123182,SOLAL,EUROCONTROL NMOC,SOLAL,-11.85,41.815,17819914
dp_icao,25781,SOLAR,EUROCONTROL NMOC,SOLAR,34.9859,139.755125,400003343953225
dp_icao,98102,SOLAR,EUROCONTROL NMOC,SOLAR,39.14664444444444,-105.05911666666667,17892760
dp_icao,25790,SOLIR,EUROCONTROL NMOC,SOLIR,13.875027777777778,42.325,17819923
dp_icao,25791,SOLIR,EUROCONTROL NMOC,SOLIR,34.946666666666665,51.69277777777778,400004813332179
dp_icao,25799,SOLON,EUROCONTROL NMOC,SOLON,34.94398888888889,136.6761972222222,1541933104
dp_icao,98128,SOLON,EUROCONTROL NMOC,SOLON,27.43604722222222,-97.42821388888889,17892772
dp_icao,25843,SOMON,EUROCONTROL NMOC,SOMON,47.37,35.99166666666667,17831661
dp_icao,98155,SOMON,EUROCONTROL NMOC,SOMON,14.154166666666667,-61.6975,17847248
dp_icao,25869,SONDO,EUROCONTROL NMOC,SONDO,39.72277777777778,127.47055555555556,17831682
dp_icao,25870,SONDO,EUROCONTROL NMOC,SONDO,52.08497777777778,1.811763888888889,17843039
dp_icao,25895,SONNY,EUROCONTROL NMOC,SONNY,21.017683333333334,115.055225,101003286771174
dp_icao,98184,SONNY,EUROCONTROL NMOC,SONNY,38.335747222222224,-119.484525,17892793
dp_icao,26070,SOTOM,EUROCONTROL NMOC,SOTOM,59.22222222222222,93.38472222222222,322828027
dp_icao,26071,SOTOM,EUROCONTROL NMOC,SOTOM,35.64066388888889,135.57596944444444,101002951847897
dp_other,11249,SOUTH,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SOUTHMALL,14.443333333333333,120.99861111111112,400005068985751
dp_other,11250,SOUTH,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SOUTH HARBOR,14.580277777777777,120.96305555555556,400005068985754
dp_other,11251,SOUTH,CIVIL AVIATION AUTHORITY OF THE PHILIPPINES,SOUTH OF SIQUIJOR,9.096666666666668,123.59583333333333,400005267231600
dp_icao,26125,SPARK,EUROCONTROL NMOC,SPARK,35.05331944444444,140.23797777777776,400003150499244
dp_icao,123216,SPARK,EUROCONTROL NMOC,SPARK,-28.904166666666665,153.6783333333333,17870735
dp_icao,26128,SPENS,EUROCONTROL NMOC,SPENS,34.714825000000005,139.00151666666667,400003150499249
dp_other,11305,SPENS,EUROCONTROL NMOC,ENSJON,58.53277778,16.20944444,251320893
dp_icao,26133,SPIDE,EUROCONTROL NMOC,SPIDE,33.644502777777774,132.97166666666666,800000377449440
dp_icao,98448,SPIDE,EUROCONTROL NMOC,SPIDE,42.8262,-106.56281388888888,400000219782023
dp_icao,26134,SPIDR,EUROCONTROL NMOC,SPIDR,36.25313611111111,134.01607222222222,333804857
dp_icao,98449,SPIDR,EUROCONTROL NMOC,SPIDR,37.64547777777778,-77.85283333333332,400001551992538
dp_icao,26135,SPINE,EUROCONTROL NMOC,SPINE,35.70374166666667,140.19050555555555,400003343953234
dp_icao,98460,SPINE,EUROCONTROL NMOC,SPINE,41.04713611111111,-111.4040138888889,400001910043421
dp_icao,26137,SPOON,EUROCONTROL NMOC,SPOON,35.90785833333333,139.88777222222222,400003150499255
dp_icao,98505,SPOON,EUROCONTROL NMOC,SPOON,39.10727777777778,-119.77031111111111,101000746253779
dp_icao,26140,SQUID,EUROCONTROL NMOC,SQUID,36.70546944444445,136.05656111111114,1662250518
dp_icao,98583,SQUID,EUROCONTROL NMOC,SQUID,34.18509444444444,-119.38788333333333,17892964
dp_other,15117,SSM07,NAV CANADA,SSM093007,46.41384722222222,-84.14576111111111,259243837
